2 ACTION EYESCLOSED,2 ACTION OBSERVE,2 ACTION GRIP,2 ACTION MOVEMENT,2 ACTION RELEASE,2 GESTURE EYESCLOSED,2 GESTURE PLANNING,2 GESTURE GRIP,2 GESTURE MOVEMENT OPEN,2 GESTURE RELEASE,5 ACTION EYESCLOSED,5 ACTION OBSERVE,5 ACTION GRIP,5 ACTION MOVEMENT,5 ACTION RELEASE,5 GESTURE EYESCLOSED,5 GESTURE PLANNING,5 GESTURE GRIP,5 GESTURE MOVEMENT OPEN,5 GESTURE RELEASE,3 ACTION EYESCLOSED,3 ACTION OBSERVE,3 ACTION GRIP,3 ACTION MOVEMENT,3 ACTION RELEASE,3 GESTURE EYESCLOSED,3 GESTURE PLANNING,3 GESTURE GRIP,3 GESTURE MOVEMENT OPEN,3 GESTURE RELEASE,7 ACTION EYESCLOSED,7 ACTION OBSERVE,7 ACTION GRIP,7 ACTION MOVEMENT,7 ACTION RELEASE,7 GESTURE EYESCLOSED,7 GESTURE PLANNING,7 GESTURE GRIP,7 GESTURE MOVEMENT OPEN,7 GESTURE RELEASE,10 ACTION EYESCLOSED,10 ACTION OBSERVE,10 ACTION GRIP,10 ACTION MOVEMENT,10 ACTION RELEASE,10 GESTURE EYESCLOSED,10 GESTURE PLANNING,10 GESTURE GRIP,10 GESTURE MOVEMENT OPEN,10 GESTURE RELEASE
23.6946473077615,23.5607301111726,76.3773904347857,72.3534758956482,37.160840581981,24.6514180611117,24.6028976986934,83.5716935812808,67.9145187625845,25.1455497731261,24.3626235445548,24.7427154376368,94.4424622353829,91.7712271987959,34.761552510887,24.1335733181847,,101.388089659795,97.1201892059426,45.6637563808584,22.913307657891,,73.9292856196581,74.7062231156988,33.5075399839638,24.549278644351,24.2548506279517,71.016564064319,68.1037766209381,24.2220594074641,23.0048779051943,22.8787319409017,113.204708711285,112.450175682985,96.6054556758016,24.1723079852352,24.0521032780965,88.7110289337556,56.0840592455923,38.2780776447232,23.9266995825931,,124.553719134979,129.25357907025,62.0815699873448,24.9092169757616,25.3432719656599,101.998930975783,89.7613928504747,27.9327238384266
23.7098034816841,23.5607764298857,76.4739349228053,72.3455367510721,37.0222237656298,24.6488514145807,24.6022701062406,83.7992427432189,67.6806941484055,25.0272407037796,24.3664109093966,25.1203034185822,94.7684997704719,91.7960312283096,34.2096622881892,24.1301264341153,,101.695787765947,97.7171705225352,44.9403505539419,22.9160493435666,,74.0855491131789,74.5920195144518,32.2555629811197,24.52948341196,24.2520518830431,70.2533642663714,67.5744854299303,24.0736835450665,22.9980855383981,22.8671648584499,113.400355507589,112.574259160916,95.3158672931261,24.1737220805524,24.0554363793775,87.2408718319146,56.0866909698114,37.6099211588564,23.9232287978504,,124.691523338627,129.250652957351,58.678884267563,24.9005893153773,25.3507356421878,103.346981962288,89.6794163925869,27.6641803251509
23.7199351063174,23.5635593468699,76.6419268498256,72.3781116808859,36.9092762219725,24.6489139947952,24.5998480243605,84.0301370584607,67.3846689241014,24.9437178544639,24.376833440229,25.5800675734893,95.005803401803,91.912929751719,33.7027737822736,24.125756072617,,101.858585826275,98.0660639031414,44.2138961803532,22.9184544516832,,74.2627058105532,74.4944546422556,30.7266488313326,24.5194100194887,24.2540807257598,68.8012485014804,67.0186486586662,24.094574437689,22.9918724119943,22.8544144202651,113.547306601954,112.644166907345,93.721417914435,24.1749953450218,24.0548480397124,85.5864514794979,56.1181796349988,36.9282981388042,23.9190654991369,,124.795026112603,129.273024262815,55.5265756513473,24.8963150377114,25.3689278477834,104.689816869249,89.6454485093292,27.4876926042728
23.7310379833551,23.5603782943357,76.8662883180431,72.4099663891123,36.8284490160932,24.6493814913855,24.6012703323642,84.2611514826728,66.9345752254449,24.8319524398323,24.3895922192382,26.1112506218039,95.1826004463393,91.8897637972362,33.256518041958,24.1214080275826,,101.872790671036,98.4576973060657,43.4742733347304,22.9191535288908,,74.4426876853612,74.4766364880041,29.2069324280337,24.5123983948835,24.2573256576781,67.0131454465572,66.5685370745781,24.4341656140583,22.9894954778258,22.8524121241238,113.649791504853,112.758708220804,91.8281338629637,24.1729790190952,24.0547525053328,83.9704631997824,56.1757151615915,36.3030266718769,23.9116855235753,,124.830002941298,129.298328001969,52.8560639780444,24.8915215772657,25.3964218376054,105.885116422266,89.612585725088,27.6772832855359
23.7441622709573,23.5617532094014,77.1117829819337,72.3938178586578,36.6983275369318,24.6450451562688,24.6011747587511,84.5212718010431,66.4183688911608,24.7501294631009,24.4024021259932,26.6922352095161,95.2982883561483,91.8895182678274,32.8637140855591,24.1134990464928,,101.856191299871,98.6976687376172,42.6748862062695,22.9171831640228,,74.8245295300695,74.4583697355472,27.9817383500773,24.5086430627725,24.2669274236104,65.377139039233,66.2804518778498,24.5287789195524,22.9922439665728,22.8708264062241,113.773599358532,112.806007491649,89.803398073668,24.171726286691,24.0542301605545,82.510085478192,56.1927128794969,35.7577680706254,23.9096682155341,,124.793327580539,129.338860045451,50.6507917596604,24.8815242433041,25.437502369407,106.851313279638,89.5805792066021,27.7333750910714
23.7520672173791,23.564926791171,77.3391819691739,72.3408849539281,36.482337249165,24.6419959488015,24.6030693406073,84.8197760652414,65.8627433394791,24.7393507378564,24.4045023239735,27.3103470865517,95.3996130441177,92.0044126458503,32.49780151434,24.1083859192756,,101.795952651533,98.9506543696867,41.7832559964244,22.9098619021508,,75.2185584200584,74.4048698555788,26.9023093927271,24.5034638316111,24.2886957154909,64.1740427197283,66.0815883650872,24.3691332270412,22.9864072963512,22.9233513870245,113.936369976524,112.809986164775,87.6696237150748,24.1728383631681,24.0519936681664,81.3926261224609,56.2025482358953,35.317206055658,23.8988920313351,,124.753698699986,129.383074593362,48.7730384105824,24.8712271064262,25.4836167432585,107.550202026424,89.5655703047737,27.7708516569157
23.760942915235,23.567212451354,77.529839064345,72.2477647453281,36.2041391715379,24.644016248041,24.6014257667643,85.1832205257883,65.2544942403171,24.7107257841018,24.4105329800901,27.924523307385,95.554218892706,92.0238245464191,32.0692830147717,24.1068063314493,,101.820027450208,99.3657140068456,40.8250182699052,22.9024540689153,,75.6399420255267,74.40156578805,26.0881288700525,24.5055021174655,24.3279360958301,63.431795078243,66.0554889592598,24.0166320677465,22.9844901565532,23.0316059820958,114.144379006659,112.797289378203,85.4502389916401,24.1743660580044,24.0458920511742,80.7177639344114,56.2007666543758,34.9648162840711,23.8911971905818,,124.76751493759,129.374041449194,47.1461899305892,24.861173138046,25.5315798570028,108.227959083098,89.5246215074091,27.8795259791794
23.7601942308324,23.5687312859747,77.7104078699237,72.1304171862576,35.7897255271167,24.6453407277463,24.6000384201656,85.5785447528602,64.6821437013092,24.7030265514075,24.4184225245726,28.5620164424621,95.7663533186953,92.0537212872828,31.5674025359655,24.1050399873649,,101.95955306021,99.6419851553078,39.7723828086699,22.9013722556062,,76.088657335746,74.4069115127394,25.5907839668106,24.503578563364,24.3847028555716,63.17898900731,66.1028279795532,23.3986094960641,22.9779199788127,23.2204714012068,114.374994095254,112.771118947009,83.240895468954,24.1698313499643,24.0424822979514,80.5323260705401,56.1176753903996,34.697051986068,23.8806357603937,,124.778379629736,129.330009532852,45.7287298628485,24.8550670024744,25.5878228182669,108.651235688244,89.4615647367651,27.6448082526278
23.7619801111986,23.5681069895846,77.848475346916,72.1647470926105,35.246138828206,24.6486199900708,24.6000309366736,85.9839199480335,64.1175587491192,24.7557698146075,24.4269536595413,29.1836424412705,96.0565612058813,92.1503498485735,30.9026215931412,24.0988272486992,,101.802426541927,99.8250505770756,38.7106121931485,22.9036918317731,,76.5733539435749,74.2915179243483,25.3057699415564,24.4998875638855,24.4659098243537,63.4144268182126,66.2526710914719,22.7323886974331,22.9780865071547,23.4873560322232,114.628531983955,112.666545421257,81.2439018019801,24.1691208343249,24.0399617222971,80.7396888541315,56.0727736028658,34.4529313087808,23.8755582714024,,124.838901166974,129.288260915654,44.3553561815155,24.846621873686,25.6497831797229,109.061235427628,89.4221490786163,27.3433922017369
23.7683652159812,23.5681359186552,77.9662139240256,72.0755951789821,34.5624288251014,24.649489964464,24.5948646921984,86.3432508916877,63.8695219887402,24.794023063143,24.4292166140314,29.8066781031275,96.4108455757868,92.1202498961181,30.0042279085799,24.0977953273269,,100.805616030342,99.9107909482157,37.6460618084018,22.9082634738561,,77.0551126494534,74.2272791827494,25.2613414984103,24.5045593532144,24.5865588487021,64.1763200659207,66.2576983862461,22.2762149621608,22.9753451496792,23.8260008521838,114.882183885466,112.599356793972,79.3484811968479,24.1697762839735,24.0391818782605,81.1460498042705,56.0619483632173,34.2139363750773,23.8659999943637,,124.928761367865,129.236496204667,42.9780759667545,24.8395927708294,25.7059065039922,109.331009184075,89.4454272854639,27.1250192992393
23.7683010380369,23.568768290276,78.1038371744015,71.966467194624,33.770583830394,24.6487375705263,24.5896429650427,86.6546167959611,63.6920409603433,24.8921084701242,24.4264240268955,30.5334330934165,96.7812335125541,92.0854925883794,28.9387329331792,24.0984945640613,,99.0651244243085,99.7571763415415,36.6987371549125,22.9137501118709,,77.5602530425337,74.2350717198532,25.3715137304122,24.5065085992444,24.7743579869355,65.477532266534,66.036804350658,22.0459860993317,22.9779735635674,24.1780348803221,115.138929597754,112.505880721885,77.4161144615585,24.1708981650054,24.0323895007051,81.4387655690081,56.059046908842,33.9656315156434,23.8635014897785,,125.090149411019,129.174141229733,41.5232357321543,24.8361706145978,25.7422492597626,109.365129780602,89.4261998263106,27.0546937270586
23.7810106094815,23.5665553419695,78.2693417592557,71.8831112270217,32.901670490397,24.6442808335372,24.5847991207125,86.8798529913872,63.6139909192311,24.9768371811731,24.4177915556443,31.3198407214328,97.1840990503042,92.1083319970989,27.8384258394778,24.0906372637183,,96.8255908140034,99.4376222054455,35.9832062948641,22.9259933867298,,78.1450175465523,74.18857467972,25.5056894646904,24.5005562128036,25.0367985665529,66.7039530274206,65.7988545142922,21.8816555216596,22.9757977594958,24.537474506538,115.371890241605,112.35990842269,75.9225488192537,24.1694206021361,24.0300919883828,81.4896052001181,56.0320334955587,33.6655240039774,23.8501972048104,,125.300443427146,129.136604343388,39.9681016136152,24.8310708888084,25.7450924751756,109.377873335256,89.4686208109773,26.9177664535287
23.7913805269954,23.5643836120474,78.4730361888882,71.8214013183159,31.993619382796,24.642106764298,24.5777097440816,87.0036689400089,63.5681138496981,25.027375455894,24.4115642634493,32.2368938875409,97.5531846651089,92.1645367066247,26.8214607109559,24.0833455904479,,94.5845627901747,99.0582831836092,35.4774836508806,22.9407718221087,,78.7640297088019,74.1564268124125,25.6274939454623,24.4980258843046,25.398155739749,67.3145208627956,65.583985895085,21.7929751395072,22.9802990843056,24.9099514187427,115.571303137414,112.237750471148,74.5730509503916,24.1730432413531,24.0305785143023,81.305950714686,56.073101337511,33.3233323600766,23.8401565196265,,125.475923586484,129.076806526052,38.4221236095932,24.8279059330087,25.7167133082161,109.358592086734,89.5457668152661,26.8682722114834
23.8012150685295,23.5647361724669,78.748119886915,71.7641353920697,31.1033255194551,24.6404141099778,24.5744491740708,87.0669563070876,63.5408574617549,25.0396173776271,24.3956874204499,33.3537351021476,97.8670306340447,92.1596140727699,25.9369913574502,24.0816330757185,,92.634612411245,98.5331806910963,35.3483692749831,22.956465006975,,79.4088101196366,74.052531529568,25.7084001214835,24.4959888729223,25.8549199950017,67.5252552069727,65.3178748814183,21.7945625334415,22.9776462913118,25.2350004203329,115.731338141346,112.089574744697,73.3459680741483,24.1740120588813,24.0327670158749,80.9917122442077,56.0647135444831,32.8717276948567,23.8322549223685,,125.618437900083,128.937844560823,36.9799586325598,24.8271783952741,25.6589979907949,109.205648175384,89.633707133012,26.7644485146063
23.8175664956381,23.566839972808,79.0728527809809,71.750980492777,30.2560416719732,24.6390197716161,24.5722199289267,87.1068262515583,63.4956312533639,25.0184370038999,24.3821840825103,,98.0820300083387,92.2214194064519,25.2041888893502,24.0800154008183,,91.1271347380538,97.9993606227418,35.5040148203631,22.9719691291001,,80.0381818900428,73.9520228549944,25.654965830384,24.492689401903,26.5858511856974,67.3962939027334,64.9956379663487,22.1950121026966,22.981590462588,25.5986149386219,115.866411452088,111.908099220339,72.2145821082012,24.1702119203091,24.0327965919117,80.5971858033525,56.138203693997,32.3646836337818,23.8298808114805,,125.74534563208,128.894539020354,35.7353608279302,24.827657542597,25.5815565359421,109.171126012275,89.7812379079369,26.621295598006
23.8238437118739,23.5626820167817,79.4410463429255,71.7363870857251,29.3618108196136,24.6347166102832,24.5734571843481,87.1145597376142,63.381696055786,24.9701665421201,24.3718567143645,,98.2100697170308,92.1937826275204,24.735987044955,24.0818752417164,,90.28573177438,97.5882828612597,35.9132014668913,22.9822870426751,,80.5895759754277,73.8718618918457,25.6087395431451,24.4914002061626,27.5192645637671,67.2593244600458,64.7593940361295,22.7790298359193,22.9886520158881,,115.993028833066,111.793648601187,71.1219176662242,24.1661001079695,24.0331928906338,80.1520122167977,56.1983069006641,31.790180760457,23.8264208671659,,125.790740778917,128.948421357017,34.9079239677922,24.8329647069479,25.4968417155576,109.147843383087,89.95915361159,26.6388392112771
23.8241984565829,23.56483852974,79.7960540246143,71.6931701848483,28.5425992566677,24.6296006968801,24.5714029138943,87.0957679672556,63.2264294682218,24.9271653130881,24.3632431729504,,98.238598685888,92.18152224413,24.4893077397513,24.0818194467998,,90.0719217273578,97.1123934976934,36.4512194055334,22.9869247155227,,81.0825754830342,73.7989829938513,25.5995961934023,24.4909884758423,28.713150923112,67.2862632107035,64.5416870145351,23.0180576468556,22.9934419439816,,116.092070178017,111.660967050578,69.9691733207313,24.1658422001165,24.0335073810913,79.6623109542524,56.2519381672548,31.158535753589,23.8253051306612,,125.784299390605,128.981059430489,34.5879861578653,24.8353487268179,25.3939837091194,109.113619334133,90.1810163922113,26.5602204668055
23.8234639484004,23.5679349437256,80.1145002455086,71.6286419989237,27.8102790314752,24.627388857755,24.5742218096963,87.0770746578609,62.9622254423738,24.8912465366502,24.3483180832292,,98.1678833422809,92.2001005505678,24.439559109014,24.0838338786301,,90.5163915875954,96.7291167026856,36.9676695230993,22.9791249127081,,81.5199663631102,73.7457320463726,25.5487217409087,24.4907171920868,30.1475728074957,,64.275378583613,23.1429167323697,22.9921447854735,,116.170499534208,111.530232571952,68.9076840099766,24.16417543101,24.0309733042595,79.155756703363,56.3589040693505,30.4451198854481,23.8232898349367,,125.740968302971,129.032815768979,34.7780954951731,24.8373740684609,,109.153192244661,90.4230429377158,26.4754267529587
23.8159703973543,23.5711698265705,80.3873705059067,71.5109277180549,27.1990230650343,24.6287511395227,24.5754815938396,87.0850665352361,62.5953462134476,24.836624256744,24.3325158623836,,98.0412977874177,92.1774427815848,24.5158378819561,24.0853633344606,,91.5344390310528,96.5208335279939,37.3575051393579,22.9732380125452,,81.8886858261704,73.7340138123434,25.5236720573756,24.4908513186149,31.8059759983229,,64.136610139198,23.155988943274,22.9906952841825,,116.234061180257,111.455734931979,67.6926820227663,24.1639684310699,24.0271394972035,78.6712092984796,56.5382247512822,29.6540477008368,23.8268901499044,,125.672121111019,129.028540169415,35.4275383474025,24.8423340125434,,109.287247776565,90.6233746617827,26.4290448240149
23.8046125931649,23.5697501959517,80.6450392876334,71.5027383304878,26.6813231168377,24.6288299140462,24.5804589911924,87.0514149611169,62.1511953089209,24.7923542827778,24.3204772088525,,97.8399939693866,92.1713398132455,24.6882916162405,24.0864493585529,,92.9228612824123,96.2121889391503,37.4822790808211,22.9730981767333,,82.2009211184272,73.6746798420867,25.4838052898818,24.4908988662713,33.6477349266763,,64.0725716067494,22.9613460471337,22.9877682712818,,116.282203255214,111.382325047635,66.187342944545,24.1602034770145,24.0258014822692,78.2184921495884,56.6128619549035,28.8638438842764,23.8341493308872,,125.616115935165,128.991944698951,36.4524857480119,24.8478593164696,,109.294364423601,90.822754603102,26.3411373331076
23.8044279119986,23.5689618439759,80.8695908162544,71.4858530043608,26.2459368339195,24.6300908066603,24.5826085421811,86.9760892541045,61.6564084447094,24.7815470308931,24.314356873394,,97.6170409642719,92.1903873490637,24.8410954956343,24.0844718927686,,94.1872082171724,95.8949258474674,37.2615549425275,22.9747508471241,,82.4682996128774,73.579743189258,25.428141657344,24.4916454868794,35.6091895868447,,64.0290596813102,22.866547396468,22.9907335566852,,116.356152474144,111.273149346192,64.7090950487174,24.1597612727145,24.0215539224992,77.8444432479146,56.7927343603473,28.1227968696372,23.8357340408067,,125.586414717609,129.011446410964,37.6766887831556,24.8501158688355,,109.375961313453,90.9999539869304,26.26333043983
23.7936559305595,23.5625093215905,81.0700955237696,71.4852669789361,25.9000052592616,24.6338521158904,24.5820568131939,86.8653466299219,61.3116301147729,24.7577107864932,24.30215249584,,97.3914775077871,92.1615040352999,24.888677644913,24.0862453823235,,94.8732810640617,95.5814899026554,36.5704271366365,22.9772108350285,,82.6829832809442,73.5618323204082,25.3813127509867,24.4966824231603,37.6356550335299,,63.9663928866199,22.9151591954988,22.9836862022744,,116.445435672106,111.301639858342,63.0496905077264,24.16032650803,24.0172039863193,77.5531107024719,57.0091233046971,27.4876004603467,23.8368932142293,,125.578547305516,128.992484591667,38.9434218219245,24.8536955764834,,109.37800243112,91.1166239480576,26.2427163342931
23.7773941797394,23.5609222833213,81.2827395428225,71.5184686325833,25.6631282325365,24.6378510191271,24.5817337601351,86.7427537905808,60.9218694630818,24.759031047863,24.288349461417,,97.1826616092857,92.1467672561442,24.8940612527596,24.0872326329978,,95.2481931957714,95.0710254507477,35.5810634043899,22.9776863127115,,82.8686097463774,73.6144725173845,25.3330520960488,24.4994907089748,,,63.7511040025083,22.9338164808,22.9770610515181,,116.557967644163,111.373099349814,61.281050878402,24.1604679599969,24.0107659802938,77.3556518214734,57.1637258676601,26.9856816291589,23.8452230251138,,125.624184666275,128.931555406479,40.0590066164936,24.8551598767107,,109.226898291806,91.1484446301895,26.226397887271
23.7678360823799,23.5555590384353,81.4937913720411,71.5772648757618,25.5176593045299,24.6474611630103,24.5840616769489,86.6331101433362,60.606266537307,24.7768870627612,24.2777205668714,,96.9713031535537,92.1230288937148,24.9202687292409,24.0807177599617,,95.3135939398149,94.4815328167213,34.5722387872276,22.982805068045,,83.0666827404987,73.5840346740219,25.2845018183007,24.4997992820796,,,63.6826229458931,22.8399425902522,22.9713076236132,,116.667635539229,111.39781728569,59.6965887427319,24.1611933360165,24.0077010936166,77.2346308317392,57.2948834007765,26.607632182022,23.8471204284853,,125.69278550219,128.867129496908,40.9187458243684,24.8572803632199,,109.037125042649,91.0806036233134,26.2158584096317
23.7600905093215,23.5516909091188,81.6493265549493,71.6578128038282,25.4568757969385,24.6512908632739,24.5842791927315,86.5087678196475,60.3291234450279,24.7838156531668,24.2726979519799,,96.7279869939633,92.1130294598488,24.9280269444339,24.0778424634587,,95.306870242109,93.8906786133868,33.7256914104215,22.9894492514142,,83.2570447411323,73.6375728388069,25.2593200099261,24.5076038192295,,,63.5630149295916,22.7423524389486,22.9699358579406,,116.784187614843,111.517335690453,58.1245757464026,24.1615863668972,24.0029363367026,77.1812408943287,57.4408103572782,26.3606603737323,23.8512271754525,,125.805880308077,128.775212976874,41.4267397958933,24.859823083894,,108.756047753796,90.9277732151876,26.2864337003015
23.7541771949937,23.5544584896578,81.7606378831473,71.7416451551675,25.4818336838789,24.6550168103484,24.5864382871412,86.3721416936267,60.1045744663084,24.7844012975188,24.264714692028,,96.5114809357261,92.0913287963866,24.899758565091,24.0807474200982,,95.1665063945179,93.2768054616928,32.930132083365,22.9922483103519,,83.4653047378165,73.5953751705154,25.2322484112724,24.5142539308878,,,63.4393785006851,22.6364578821297,22.9664337493038,,116.894589633199,111.643407897771,56.5933548567673,24.1616367024084,23.9955363498698,77.1760677490789,57.5349099208505,26.2115219304851,23.8555831765192,,125.950285303713,128.620306882744,41.5744464791609,24.8611321746026,,108.392257959777,90.7285288871333,26.3451406107296
23.7530563054299,23.559654147121,81.8124829027549,71.8578005193054,25.5145352697272,24.6631150022195,24.5848521500076,86.2011180941243,59.9251666420813,24.8053568237545,24.2608031682333,,96.2973739963716,92.0948675976245,24.857929957131,24.0822002503118,,94.978803856191,92.6446078105215,31.9506162695463,22.9940824684224,,83.6820634699203,73.6210731210787,25.1721006581861,24.5237992545022,,,63.2497955175469,22.5281803889542,22.9674579001729,,116.992920556145,111.698931564877,55.2184133155433,24.1612475455107,23.9881098731264,77.1917970759233,57.6527478286878,26.1474669039904,23.8595137898868,,126.087950092631,128.610738920241,41.338703381625,24.8596996876582,,108.255334334431,90.450011028203,26.3603335669503
23.741016082186,23.5563650908897,81.864076290701,71.982273178895,25.4870214939094,24.6629325534725,24.5835230870175,85.9354218629843,59.7380565868018,24.8151153391198,24.2593338120796,,96.1006275503576,92.0769080266905,24.8427747473778,24.0781753668239,,94.7788941982542,92.1095851334898,30.6939730798991,22.9960325727621,,83.8931832891945,73.6043850968254,25.1409156267935,24.5300270564934,,,63.1662243065155,22.4918741719878,22.9680725066904,,117.078072543282,111.836223498596,54.0063293083464,24.1632330225893,23.9823318825426,77.1860246189177,57.7363898968593,26.1314664512938,23.8575773137182,,126.177724277312,128.719946515952,40.8669242051569,24.863127487786,,108.389993292599,90.105851377875,26.4050630426878
23.7316236791706,23.5622711205643,81.8928156424279,72.0850315033079,25.4856326587454,24.6671013655911,24.5798391431975,85.5931473517558,59.5715506382703,24.8279737647513,24.2612372446362,,95.9366252486057,92.0699947103134,24.8146278052649,24.069176297834,,94.4978239586696,91.5116802367458,29.3319290865347,22.9930289755696,,84.0850698697606,73.6343844051615,25.1087697981238,24.5349757919547,,,63.0894942144922,22.5035110899808,22.9704965296023,,117.105573614318,111.923234701573,52.8142741879282,24.1629777261542,23.9787040191992,77.1357347266912,57.8086930894562,26.1289232610271,23.8608223172868,,126.207712005739,128.736170486366,40.1924194992844,24.8640665982507,,108.284950827888,89.8332507516124,26.3822342185596
23.7267759053537,23.5716254564476,81.9082787231398,72.1604383685103,25.507335820297,24.6698732978642,24.5795960237508,85.2118046719724,59.3940736408495,24.8485872798223,24.2538993984739,,95.7760651988923,92.0569100149588,24.7847066380783,24.0638795498582,,94.1964363445673,90.9665850514999,28.0734216316592,22.9844726151658,,84.2585986307673,73.6633344561224,25.0869812431184,24.5391103950874,,,62.99628128644,22.567137656778,22.9749240008402,,117.086022657163,111.911153749062,51.8248466322068,24.161670815726,23.9752181706487,,57.9154245348044,26.1037322094864,23.8636883608447,,126.186699959311,128.838240302957,39.4362414954981,24.8666610544232,,107.355758316807,89.5517828104614,26.3458525040738
23.7204031104528,23.5891687668183,81.924190650176,72.2211017266039,25.5284408301179,24.6740459103213,24.5765466534155,84.8051476898233,59.2060206187804,24.8642324012615,24.2488000045301,,95.6259565186436,92.0618800391072,24.7612010854173,24.0574862268237,,93.9371174296665,90.5717743876352,27.2112498646285,22.9798154392382,,84.3439560956428,73.7136606466314,25.0768721132735,24.5423726104041,,,62.9976467757496,22.6732366029818,22.9757955598019,,117.045336697453,111.958009048533,50.7757930389378,24.1609011064376,23.9740750275181,,58.1006262353632,26.0562592015386,23.8650095037235,,126.143014756693,128.956179939263,38.6698055852803,24.8679266105198,,105.641872085056,89.2809823505454,26.3238143944871
23.7149776151429,23.6063622124848,81.9404442619765,72.3299060164633,25.5484594235979,24.674820543718,24.5741086679452,84.3219773532619,59.010322426973,24.8795735537404,24.2430229271961,,95.4548264107349,92.0730794920202,24.756197582034,24.0530056549841,,93.7202045933748,90.140809801201,26.7460153856676,22.9769662930902,,84.3515942336162,73.7066089086364,25.052575098833,24.5473778286255,,,63.0270280901602,22.7856419830663,22.9747259852431,,116.98873472873,111.949579198226,49.5210380294366,24.1588509446661,23.9741094804201,,58.3017528484096,26.0092600167173,23.8629952775297,,126.117081454592,129.023917204133,37.9671289555565,24.8656648935653,,103.548082544697,89.3013571177693,26.3078641207891
23.7116665552622,23.6328041466688,81.9397644238711,72.3813633363695,25.5403971083395,24.6752302008201,24.5711768115343,83.7830649700726,58.8424635167015,24.8958946643464,24.2385424989364,,95.2545882151399,92.0724806712111,24.7583667679176,24.0497372541868,,93.570417417963,89.7395095338307,26.5440542985684,22.9791266218958,,84.2723757138111,73.7032893093311,25.0249942892986,24.5481956808332,,,63.0034315449069,22.940156868888,22.9770260363897,,116.942735481712,111.877879305008,48.3061432654102,24.157264009919,23.9729840760621,,58.5764688032678,25.9759389170142,23.8579329380643,,126.12160267296,129.201018457407,37.351719826634,24.8594378281714,,101.569429013974,89.4549764724393,26.2856720735767
23.701261359268,23.6620034483582,81.9214927068323,72.3997460210867,25.5229087262413,24.6755318748138,24.5704238539338,83.2466669110557,58.768592408291,24.9015854514062,24.2259881979545,,94.9850513764775,92.0615278443113,24.7523494963273,24.0442392873737,,93.4513163896513,89.3707810912473,26.5513585626845,22.9794509862775,,84.1062801010023,73.6970968823136,25.0098186697987,24.5473443318999,,,63.023161328681,23.0173417061241,22.9691939397013,,116.930053959743,111.89204580381,46.8770453510336,24.1565581061451,23.9734427067687,,58.7282782417934,25.9585189199025,23.851014875755,,126.178649476662,129.29614862981,36.8620737490345,24.8567112927117,,100.005282719911,89.7052855547023,26.2622253459642
23.6884902654267,23.6990408065668,81.9258154787213,72.4091931629213,25.5021017490496,24.6796053168573,24.5723121716082,82.7577919125946,58.7460574380915,24.9167782864685,24.2180461561908,,94.6608132609718,92.0483690272119,24.7639692591016,24.0402179025178,,93.4114491439313,88.8871079898887,26.9355331521982,22.9784405483485,,83.8656648361446,73.7042485133024,24.9989140246829,24.5450763305089,,,62.9960904290852,23.0258707588226,22.9661678099989,,116.942063999208,111.881567696444,45.3061375887761,24.1556719222351,23.9722593465053,,58.6317148793126,25.9417911230958,23.8505665657307,,126.310780899368,129.336984446178,36.4716729697596,24.8501573511319,,98.9657979262805,90.1528823877627,26.2340305822975
23.6811307830957,23.7355759120255,81.9263588772636,72.3804203969274,25.4679539250587,24.6819939847873,24.5771514620594,82.3247352035799,58.8070165984725,24.9426413552563,24.2128080866571,,94.2585470214621,92.0087459930015,24.7716087370583,24.0337005760357,,93.3680446872681,88.3853572002469,27.692480290626,22.9795250139077,,83.5913649538485,73.6737186690641,24.9783384814221,24.5427057407373,,,62.940953136103,23.0221127653932,22.9645626550608,,116.949975201165,111.818319985753,43.6073427286517,24.1566389266859,23.9699943302412,,58.3925758797298,25.9215223233494,23.8456071197403,,126.583992140632,129.443478294418,36.1440045415717,24.8459137501597,,98.504010237264,90.7089751688739,26.2256032892295
23.6686036133131,23.7695213531532,81.8967185176807,72.3320937607317,25.4281866342796,24.676404364669,24.5804720828021,81.919214184349,58.8927926210502,24.9328343773022,24.2108438111124,,93.8016660594538,91.968471406728,24.7448824412458,24.0302389911288,,93.2975002116877,87.6185041997795,28.5796113523303,22.987245678771,,83.2778588462951,73.6638550908226,24.9509467345828,24.5431375492835,,,62.8307504835523,22.9929733729832,22.966530632569,,116.927015341757,111.842659622553,41.670750400723,24.1566797403798,23.9638782055421,,58.0299426546532,25.8976065793299,23.8406161776637,,126.994857431669,129.511444183026,35.8089942243694,24.8390817986842,,98.5216437741404,91.2364603554832,26.2411339733551
23.6604788736557,23.8151366141773,81.8590390775047,72.2808136153755,25.3925328955162,24.6719614802926,24.5828504609082,81.5180182038229,58.9980406245572,24.9313150318159,24.2020415470949,,93.3057349156331,91.9282310839163,24.6918473242745,24.029434826072,,93.1733761082074,86.8637298750991,29.108374380933,22.9896394379035,,82.9763391076762,73.6529238699003,24.847828587357,24.5432670929586,,,62.837518101943,22.950672331962,22.9646615335456,,116.845895176182,111.8347361881,39.5833004761589,24.160226230853,23.9585120265335,,57.6595163513754,25.8761887973178,23.8373774787652,,127.514110393527,129.374618955031,35.4200820450417,24.8283335105829,,99.0276513155495,91.7832100598346,26.2362010981712
