9 ACTION EYESCLOSED,9 ACTION OBSERVE,9 ACTION GRIP,9 ACTION MOVEMENT,9 ACTION RELEASE,9 GESTURE EYESCLOSED,9 GESTURE PLANNING,9 GESTURE GRIP,9 GESTURE MOVEMENT OPEN,9 GESTURE RELEASE,1  ACTION EYESCLOSED,1  ACTION OBSERVE,1  ACTION GRIP,1  ACTION MOVEMENT,1  ACTION RELEASE,1 GESTURE EYESCLOSED,1 GESTURE PLANNING,1 GESTURE GRIP,1 GESTURE MOVEMENT OPEN,1 GESTURE RELEASE,2 ACTION  EYESCLOSED,2 ACTION  OBSERVE,2 ACTION  GRIP,2 ACTION  MOVEMENT,2 ACTION  RELEASE,2 GESTURE EYESCLOSED,2 GESTURE PLANNING,2 GESTURE GRIP,2 GESTURE MOVEMENT OPEN,2 GESTURE RELEASE,11 ACTION EYESCLOSED,11 ACTION OBSERVE,11 ACTION GRIP,11 ACTION MOVEMENT,11 ACTION RELEASE,11 GESTURE EYESCLOSED,11 GESTURE PLANNING,11 GESTURE GRIP,11 GESTURE MOVEMENT OPEN-CLOSED,11 GESTURE RELEASE,6 ACTION EYESCLOSED,6 ACTION OBSERVE,6 ACTION GRIP,6 ACTION MOVEMENT,6 ACTION RELEASE,6 GESTURE EYESCLOSED,6 GESTURE PLANNING,6 GESTURE GRIP,6 GESTURE MOVEMENT OPEN,6 GESTURE RELEASE,3 ACTION EYESCLOSED,3 ACTION OBSERVE,3 ACTION GRIP,3 ACTION MOVEMENT,3 ACTION RELEASE,3 GESTURE EYESCLOSED,3 GESTURE PLANNING,3 GESTURE GRIP,3 GESTURE MOVEMENT OPEN,3 GESTURE RELEASE
30.8682559081375,,108.706920459308,109.703115286527,,31.8487360165382,31.5605265599224,77.6232964564271,75.9695819898276,89.9980476377292,31.0659923059719,,89.7886030764539,77.9693408395393,33.2230069874233,33.4827332278474,,81.1452944524251,71.3879434946009,57.9363626735594,29.636693242447,,83.8865859422598,79.9118077030676,,31.523225400237,,92.6820290199716,87.3790159133713,82.1797789112149,33.2137297103667,,125.448065326596,125.503808783436,32.6982658391726,32.1555528470225,,91.4353848503068,72.0385664523973,50.7597410224131,32.6434171480854,,104.249938264975,96.3240515542564,,32.0584631879796,,,81.0389984787856,81.1609887868154,31.2402898833,41.0050219903609,88.8942316405858,77.0852753735045,,30.7735211285018,32.4036273975524,,71.8480455683826,70.6062787317925
30.8549537796324,,108.565620819446,109.708803843773,,31.8407603589851,31.5582478929106,77.6430925130607,75.901898264603,88.6213308145781,31.0719904997219,,89.5947053901052,77.9830895405272,33.2069921996615,33.4940530943594,,81.2073443366511,71.3395940621582,57.8657431963528,29.6230744717363,,83.6429276969618,79.8817909039329,,31.5180898922361,,92.6781041250352,87.3855129999816,82.0358727765557,33.1705352477538,,125.543503878536,125.453196679122,32.6824781416448,32.1447684734142,,91.6421950930905,71.9084582214605,49.7574614632646,32.6402363973079,,104.281416779673,96.338558637244,,32.0575980873745,,,80.9636766504317,82.137506832799,31.2192864931394,41.0081022049421,88.7819269721239,77.0911881337183,,30.7730117557825,32.4481070995114,,71.8555240820456,70.6248267133561
30.8470136342155,,,109.713786927547,,31.8300559750915,31.5538040372145,77.6830491864194,75.8309681801565,87.1614691521081,31.0718189570155,,89.409258858859,78.0225904316569,33.1857449452766,33.4916415753068,,81.2629112529455,71.3418209749353,57.7719734005518,29.6256316897742,,83.415190560565,79.7962966334499,,31.5172406350127,,92.6595274862543,87.3886182274741,81.7541258102119,33.0945105466106,,125.634708709627,125.399346336429,32.6723261713099,32.1420875795125,,91.7938946687631,71.9515870300759,48.8585190253648,32.6340082127049,,104.291098574916,96.3911423845098,,32.0493600247593,,,80.8926427350701,83.1586750148917,31.1910435659961,41.0065064199059,88.6859564762762,77.1091847435119,,30.7746166800131,32.4936450754175,,71.8345943151372,70.6545212073066
30.8281838711942,,,109.694807137842,,31.8229160972942,31.5434600709742,77.7375119699838,75.8087797317449,85.6918333801383,31.066900676751,,89.175041525093,78.0437658377505,33.1555225033125,33.490962291047,,81.3243675723007,71.3397487182304,57.6784541037726,29.6332854021808,,83.2062646183339,79.8475909071426,,31.507790978491,,92.6204637388725,87.3934947159147,81.3494198134113,32.9944283709518,,125.71484060495,125.334551249044,32.6540128194908,32.1263196419929,,91.9156730047459,72.0888865227496,47.9617531665831,32.6257591055548,,104.311300037372,96.5159874579284,,32.0417451974791,,,80.8350950632874,83.9753745999494,31.1649083226593,40.999008583118,88.5751094062683,77.1261375022407,,30.7784125760189,32.5505819104114,,71.8104996025359,70.7137614013233
30.8124156642887,,,109.660475595351,,31.8224667276246,31.5326392772409,77.7840665773929,75.7773648485503,84.0874587065877,31.0619360465682,,88.9556720122777,78.0616544210858,33.1539481132178,33.4868560170304,,81.3753136435175,71.3777666983864,57.5652887030082,29.6381569406028,,82.9990623972739,79.8913415035314,,31.5015145922019,,92.6519535740895,87.4128540681056,80.7908649156862,32.9107495359838,,125.785885044486,125.264545586669,32.6448671754521,32.1189201654241,,92.026018980737,72.2465733549777,47.0851207665304,32.6193327259342,,104.309540417647,96.4828457018695,,32.0501898857285,,,80.7852713600276,84.3998030387353,31.1226474122082,40.9855402771997,88.4518610823216,77.1487745239564,,30.7829135010967,32.6127697350335,,71.7763557580789,70.8028316627034
30.7904249255045,,,109.592010178813,,31.8132510440278,31.5262837772225,77.9109066237705,75.801517100624,82.4025202000602,31.0575143606574,,88.6991899030977,78.0806422704788,33.1345032312773,33.4815332438089,,81.41177164322,71.4288834729545,57.4215308196812,29.6308312040303,,82.7926577097243,79.926524630507,,31.4896215917083,,92.6341493680392,87.4306550520508,80.163396291709,32.8433764970402,,125.815316727445,125.233377005575,32.6363344318154,32.1101606996379,,92.1312597944134,72.5205663814042,46.2582746434995,32.6126677231036,,104.285209126964,96.312424578228,,32.0531772515969,,,80.76233961158,84.4270722530208,31.0713365509479,40.972503112007,88.3137803985886,77.152376215756,,30.7847801128442,32.6874068559256,,71.8052303650868,70.896870337705
30.7840553172191,,,109.584474483272,,31.8076832686211,31.5198478012708,78.0980932044629,75.7785985743079,80.7612139060697,31.054924403961,,88.4422206411733,78.0967798794799,33.1256739946169,33.4798810523464,,81.4175187350922,71.4824458409286,57.2386152710029,29.6223344043095,,82.5518215206811,79.9656648234999,,31.4868205346877,,92.630925042782,87.4411980535625,79.5468432846174,32.7847871804641,,125.814975686743,125.20696259536,32.6363976534133,32.1073062530787,,92.2131998218819,72.6912304406042,45.4904255268271,32.6043991035984,,104.224514336122,96.2809101631624,,32.0482650882522,,,80.7682131411899,84.1443445964955,31.0018465953542,40.9566878012119,88.1319165350924,77.1441876900243,,30.7845598313755,32.7704862861236,,71.7886402227643,70.9868091618364
30.7820775273182,,,109.596641488857,,31.8086858455365,31.5129697177297,78.4241425852995,75.7753076856651,79.032149959566,31.0567500169408,,88.2257469085911,78.1030742092758,33.1020595508936,33.4760785091872,,81.4632888043823,71.5453293458524,57.0142427046823,29.6208309871335,,82.3049207394967,79.9707292544579,,31.4844587030592,,92.6301102910269,87.45319160199,78.9735081689119,32.7425046728104,,125.795119226025,125.192751612194,32.6300972855225,32.0972334184223,,92.2998255525022,72.8469366516547,44.6800586460817,32.6018218260241,,104.167649303254,96.1746974089952,,32.0603315490805,,,80.7793083912233,83.6495848516035,30.911817197448,40.9379341401561,87.8782674751194,77.1332252552216,,30.7855302321923,32.8715346978471,,71.7679094055984,71.0402472421157
30.789036415165,,,109.563891438376,,31.8115590841952,31.5098634200665,78.8681259358703,75.7978197262993,77.3948645352776,31.0608367384773,,88.0549281271523,78.1247848496758,33.0779630480146,33.4694224034144,,81.5172183738061,71.616406543849,56.7439987369411,29.6272414571269,,82.0538534807391,80.0432471363143,,31.4862746185031,,92.6283121139699,87.47453423496,78.5713530583278,32.7081001359431,,125.750823110484,125.202761879134,32.6292553834755,32.0973805973806,,92.3853617613253,73.0562376384082,43.8354724021477,32.6013654890366,,104.095984945079,96.1173527309823,,32.0711950369063,,,80.7889019795977,83.129776216643,30.8324132345636,40.9081756147216,87.5677786238563,77.1283795282841,,30.7884407938699,32.9880294537701,,71.7567691119397,71.0266767688577
30.7932958605648,,,109.577212011146,,31.8154431082924,31.5141192342426,79.4252026553404,75.8303592218923,75.9749997419743,31.0626331312692,,87.8968871281792,78.1331788069682,33.0934479723973,33.4544540683353,,81.55414641567,71.6896955930164,56.4053576758365,29.6237750159738,,81.7784614817426,80.0281052719868,,31.4812295053212,,92.6090926150215,87.4886688706608,78.4072036301707,32.6896410906433,,125.685673774822,125.18984071178,32.6345691161378,32.09122703853,,92.4707696629888,73.103259553016,42.9143125209256,32.5959802543298,,104.009743683408,96.0574013824641,,32.0731099390122,,,80.8026308173115,82.7410963222462,30.7383139265296,40.83573013706,87.2388425767695,77.098310540221,,30.7817577140517,33.1145087625158,,71.7800306187958,70.9518684273395
30.7968922789392,,,109.597412588684,,31.8166252843665,31.5108583850002,80.0697841663568,75.8591052751,74.6658778877788,31.0674064947801,,87.7868309098066,78.1408142375148,33.111865877122,33.4390922905699,,81.5606555514034,71.7417755138847,56.0097960312828,29.6246419554969,,81.5039819922939,79.9995751240046,,31.4864602425353,,92.596812418867,87.4888964050353,78.5733163396071,32.6709692800137,,125.605801962317,125.200937495796,32.654390019629,32.093090319363,,92.5446807188711,73.1163148032101,41.9486687882295,32.5907851878941,,103.915544927982,96.0071730422859,,32.0640215906432,,,80.8022314529704,82.6993955651797,30.6473014321688,40.7109525789198,86.9091345062923,77.0830855693705,,30.7817534635492,33.2485375315694,,71.7422895575978,70.7737392398277
30.8045258070296,,,109.580946605947,,31.8221350544981,31.5052466885035,80.7702329075345,75.9054742998336,73.4849401207266,31.0674638196706,,87.7013246815007,78.1736696472491,33.1104978654915,33.4362999394216,,,71.7905149749498,55.5887143649651,29.6201772007724,,81.2537724774169,80.0217040749875,,31.4882572276788,,92.5640487843829,87.490564785683,78.9508332752711,32.6534812246537,,125.523618417223,125.223767116417,32.6629258322214,32.091354109816,,92.6303320535896,73.1133416032315,40.9772076605957,32.5864715266881,,103.846221394797,95.9880626184983,,32.0591030776799,,,80.7804755343026,82.9616704479723,30.5666957110791,40.5065303419048,86.5804222074608,77.061716779734,,30.7791407500479,33.399993854079,,71.7367610458563,70.5376293461174
30.8019310237958,,,109.52923591938,,31.8243384384912,31.5038041176107,81.4756896937162,75.9624831330901,72.4677830380078,31.0719179574333,,87.6546783715122,78.2118063112609,33.1086369372421,33.4418604125748,,,71.8394770719425,54.8835561117271,29.6205694160285,,81.007147407575,79.9692614202551,,31.4847281850517,,92.5325120672494,87.4961806234997,79.5509468758483,32.6454124384108,,125.441482963254,125.17918128364,32.6738081006877,32.0917259347502,,92.7066580030686,73.0814198436397,40.0130862381773,32.5813104438516,,103.750133286595,95.9650017603653,,32.0699306716959,,,80.7564753022389,83.3894152012496,30.4721399028802,40.2190160049134,86.2431103098115,77.039224818654,,30.7741495107255,33.5697473135972,,71.6841937736294,70.285001379469
30.8002149516451,,,109.40143311891,,31.8242300778145,31.5026337215834,82.1613023623782,76.0224702627475,71.5549502441908,31.0728403887913,,87.6291281564187,78.257752192413,33.0956061844902,33.4394865652346,,,71.8797089402105,54.0349382141735,29.6107099590978,,80.7666286143135,79.9162103366127,,31.4799332590944,,92.5062508177561,87.4985490979901,80.2142366683992,32.6279331797437,,125.376650057065,125.230724996667,32.6875721763281,32.0937543456114,,92.7678478922851,73.081325697218,39.110411640637,32.5735687018033,,103.630522208851,95.9532952489756,,32.0604767309338,,,80.7380037067269,83.8193715457552,30.3668924249966,39.8316311983029,85.8942560511727,77.0445423698255,,30.7699616285215,33.7643534485575,,71.6912796333134,69.9903150468138
30.7967174464906,,,109.315477851979,,31.819320305145,31.5046141270031,82.8058665720652,76.0560132304773,70.7265035997645,31.064681803384,,87.5850756749703,78.3162046376712,33.0841143437493,33.438746211353,,,71.9421291023243,53.0273271867773,29.6147073244644,,80.5573029561896,79.8362871501901,,31.48448906326,,92.4728843316533,87.4923871777006,80.8714912223384,32.6126054096288,,,125.3317591526,32.7003134538268,32.0920322217903,,92.818825430293,73.0138986126363,38.3326676037497,32.5616275146778,,103.49232587993,95.9685299339374,,32.0436141401745,,,80.7230983876185,84.4303233933121,30.2683427184788,39.3790414331999,85.5690820480456,77.046315398106,,30.7680086884692,33.9800866391364,,71.6365533089849,69.6743385326217
30.7850729249087,,,109.304454911958,,31.8171590499292,31.5088359903278,83.3528242169396,76.1201084647323,69.9687739220874,31.0612439044786,,87.5265690122786,78.3290109030552,33.0796507707786,33.4391274335615,,,72.0252688797973,51.8444277098744,29.6192151538234,,80.3867173025039,79.9023975994455,,31.4747657594744,,92.4426279338726,87.5022176455989,81.430639409707,32.5985455000215,,,125.382023547078,32.7138686423077,32.0885479831173,,92.8957611754508,73.0659599928813,37.7463199258031,32.5533994863555,,103.37235945387,96.0087482275261,,32.0328915434148,,,80.7294587166559,84.870834035729,30.1783469296392,38.8989066815938,85.2492182548772,77.0363947772673,,30.7669193614865,34.2295000000456,,71.5787997038517,69.3636115575534
30.7845034030857,,,109.287326384616,,31.8119670034904,31.5092662280127,83.7594505685935,76.1380697129092,69.1822460470725,31.0552807269564,,87.462893148723,78.3343890398705,33.0747011735347,33.429200552684,,,72.1099299934852,50.5187166284773,29.6246573927834,,80.2844398832478,79.903128160441,,31.4653320430732,,92.4078695413154,87.519337487563,81.8792960070477,32.5858822683643,,,125.449187309947,32.731652211149,32.0861806372748,,92.9769936970452,72.9651337954056,37.3887152463602,32.5474903981656,,103.267909587063,95.9315477623203,,32.0303064873471,,,80.7172409517537,85.2092715605562,30.0832052131947,38.4217546161128,84.9625692273459,77.0350023277431,,30.7639746904972,34.4994124045078,,71.5377927769297,69.039470679151
30.7967671631317,,,109.326620261818,,31.8078190808342,31.5076287917592,84.0501576966558,76.1928372037129,68.3454221161284,31.0433443439799,,87.3818484586296,78.3609774967025,33.0620614758592,33.4234590511404,,,72.2042645689725,49.0676998541272,29.6209326515431,,80.2041930063677,79.9378773660958,,31.4566166362642,,92.3732593769903,87.5291148130344,82.2280096468301,32.5788287028703,,,125.547236789876,32.7460655849021,32.0839642099531,,93.062339077584,72.8947374173069,37.2598589054197,32.5410690120538,,103.185831037761,95.8541422793123,,32.0246541536062,,,80.7205101815082,85.35511755893,29.9897865535114,37.9864342416654,84.7285071373894,77.0623909519613,,30.7625682946813,34.8211632665136,,71.5560520279201,68.7248208481189
30.8073181111777,,,109.500471030459,,31.8053737758109,31.502341785257,84.2021938817928,76.1893257533001,67.465635170329,31.0319908021364,,87.2749510545702,78.3691477537093,33.0513899013012,33.41162706698,,,72.2846800141627,47.4725953775722,29.6201695722332,,80.1506695650272,79.995978450716,,31.4529806461765,,,87.535395976787,82.4990127903308,32.5676257392561,,,125.610531692342,,32.0926602769237,,93.1283821233652,72.8080257229278,37.3146099339136,32.5356866208441,,103.124174918151,95.7986363612501,,32.0110569661077,,,80.7343671528162,85.2943708064136,29.9020913766541,37.6299300655462,84.4947570641992,77.0711214978201,,30.7650628266288,35.1718031254308,,71.4930368401685,68.4226533368033
30.7944183938926,,,109.665636796899,,31.8029288776664,31.4977011567225,84.2949034518525,76.1864414148145,66.4429872264174,31.0176037726638,,87.115948664731,78.3730266882962,33.0388094844986,33.3996805061436,,,72.3680786642238,45.8077468769444,29.6249176844462,,80.1107442044094,80.0136379476978,,31.4460882825723,,,87.5401655341063,82.6774466536468,32.5585435017702,,,125.652152512614,,32.0983752581475,,93.2174483343708,72.6945743207061,37.5209737408581,32.5325769839495,,103.087764409946,95.6591958592029,,32.001786702866,,,80.7372948762714,85.1170734055448,29.8247892842713,37.375013349659,84.2658066609362,77.0767803591042,,30.7677386914945,35.5793585010809,,71.4360680471408,68.152791413589
30.8000215207364,,,109.766027560136,,31.8062874037889,31.4942106309696,84.3083110682994,76.1670476712724,65.2809105776508,31.0094634848868,,86.91780756315,78.3755769025933,33.0399234192101,33.3848299599732,,,72.4295827813731,44.0920974975875,29.6347729674571,,80.0438087317429,80.0849991332424,,31.4448874550813,,,87.5434115115631,82.8922718074019,32.5474954850584,,,125.678083697527,,32.1141860219677,,93.3039729502755,72.6105320874408,37.8036877463041,32.5303047439907,,103.048326567087,95.5808908675084,,31.9901067034272,,,80.724978575842,84.8876320981937,29.7636352984877,37.2178165631842,84.0620047881986,77.0953910435876,,30.7717982301361,36.065850636961,,71.3682438850951,67.9564795527347
30.7936150898137,,,109.964517342636,,31.8110901772423,31.4895261797251,84.2613980145314,76.1366230565464,63.8932922622553,30.9972348218386,,86.6874290424194,78.355976158666,33.0454035987365,33.3697710196952,,,72.4731358148195,42.372828344084,29.6311626188692,,79.9570818591088,80.1002143688942,,31.4408732934143,,,87.5274547904513,83.145054461008,32.5379815586767,,,125.664284951917,,32.1198942666629,,93.3768631989441,72.5146971518012,38.1022319939815,32.524653990455,,102.987382279138,95.5124090062115,,31.9701192048841,,,80.7221154878727,84.674976058168,29.6950194039784,,83.8632227285497,77.0995408290704,,30.7709717606702,36.618194482356,,71.3520782504502,67.9211939838096
30.7868502428994,,,110.029918525341,,31.8147855269064,31.4811130761887,84.1793327473768,76.1117514843384,62.2294123181359,30.9906507999568,,86.4275721925968,78.3358408343122,33.0676773353204,33.3613631869863,,,72.4867533678276,40.733115342329,29.6296045149949,,79.8642568652617,80.1043044709795,,31.4542619159742,,,87.5105727848701,83.4892254454753,32.5263956154857,,,125.648923719196,,32.1355321802701,,93.4242552272005,72.4301114911506,38.3855406444116,32.5234746427637,,102.903616551114,95.4469768850176,,31.9470655465718,,,80.6998213320109,84.5674202465955,29.63319092413,,83.6570251902923,77.1036664493632,,30.7743624185921,37.2489804105237,,71.3029979463862,67.9885524025765
30.7760106482463,,,109.974792471519,,31.8291166838599,31.473265437502,84.0972428530286,76.0830070921841,60.368618482446,30.9812864506983,,86.1374762244789,78.377205341979,33.0846862946697,33.3551777842416,,,72.466970799782,39.2365078077821,29.6325189477971,,79.7610744139073,80.1370702365221,,31.4555927478828,,,87.5162477945246,83.8588986025489,32.5153261410917,,,125.62624451244,,32.1393976341133,,93.4685029118237,72.4222178837613,38.6264239384417,32.518922608227,,102.783963917562,95.405792124156,,31.9357008585394,,,80.6532271211368,84.4451398530548,29.572913741858,,83.4380333487544,77.1161344583787,,30.7754949187474,37.9610862373444,,71.271187871787,68.2786915468904
30.7626508601731,,,109.889760761675,,31.8416920170315,31.4734014479917,84.0264929661117,76.0695606410587,58.3954103735253,30.9733192615415,,85.8222029152267,78.4549460930794,33.0977119912391,33.3605341964533,,,72.4284877255165,37.8877330879096,29.6377355382764,,79.6181101853614,80.0933496003591,,31.4521994014125,,,87.5371229260264,84.2136706947472,32.5044968299011,,,125.553677166459,,32.1437226030852,,93.4922096255743,72.4162471262134,38.8188093609662,32.5116084217973,,102.59991175944,95.3835440471697,,31.9316972839298,,,80.631559407958,84.3542451332175,29.5209264086139,,83.1805856286978,77.1178707168299,,30.775198145738,38.7578577623161,,71.22665420315,68.8284323947547
30.757812635988,,,109.778488081568,,31.8467305293559,31.4703830451059,83.9763498435176,76.0852292298679,56.4425514340144,30.9650320188754,,85.4793141656298,78.5470176250001,33.0896028470932,33.368218163618,,,72.3562250515965,36.8237809890378,29.636844722147,,79.4566078296478,80.0611315160436,,31.4506559856081,,,87.5598001166815,84.4742111001592,32.4906660980814,,,125.552551425554,,32.1404637830924,,93.4993473901286,72.4009033912737,38.9457092682768,32.5033729666676,,102.349740869898,95.3549950951713,,31.9199992420983,,,80.6098741784252,84.2452170260041,29.4708261723693,,82.8905783493103,77.1326719880808,,30.7714238108288,39.6430172061953,,71.2237009414113,69.567055877666
30.7526138078065,,,109.627446922782,,31.8463068747599,31.4745228481679,83.9607272203917,76.1218829578246,54.578362994806,30.9581897268351,,85.1241484798119,78.6744792107882,33.0791209862949,33.3776584016323,,,72.2738519320279,36.0543625402814,29.6563351404519,,79.291956005299,80.0473509791475,,31.4605343556264,,,87.5753145580888,84.644829235219,32.4754639818907,,,125.607636374407,,32.138381393997,,93.4817956622668,72.4411179181834,39.0045415855867,32.4980259888684,,102.034638013723,95.3409450616854,,31.9128723580422,,,80.5950428604701,84.1532202174557,29.4362815633907,,82.5741341648591,77.1533315317681,,30.7651228382385,40.614560358571,,71.1741451195441,70.4086109604389
30.7397076801634,,,109.485429967085,,31.8499772594317,31.4798638547432,83.9694706902817,76.1640204962043,52.8462827855808,30.9552351946138,,84.7928908321986,78.7475774976512,33.0527893509465,33.3795653762083,,,72.1884910745233,35.5487647228331,29.6752213239869,,79.1399459649939,80.1069835152324,,31.4575053077114,,,87.6058240357271,84.6078033418357,32.4609750035595,,,125.585192155077,,32.1329248685499,,93.485288881264,72.5190325587022,39.0247068816769,32.4932870973511,,101.677713318968,95.3186280754536,,31.9221097209313,,,80.5972802296183,84.0320714783039,29.4039054830054,,82.2212747849334,77.1644442592764,,30.7561192947109,,,71.1528653126473,71.3722998076188
30.7558024243757,,,109.346859447409,,31.8514223058456,31.4770085372877,83.9911577087197,76.2133109584071,51.2864684194518,30.9507154267545,,84.4714018345543,78.8198291330023,33.0316479627716,33.3783127661745,,,72.0978207889999,35.321702939796,29.6967322154935,,79.0358724070623,80.1315906003871,,31.4618421127707,,,87.6369185126614,84.4817651827719,32.4463313056252,,,125.599296982779,,32.1266350164155,,93.4723415170052,72.5319865031088,39.0198614168259,32.4832872109471,,101.281847835959,95.2709564058691,,31.9413066059937,,,80.5680552817181,83.8522979155468,29.380461336934,,81.8444979728645,77.1938195327733,,30.7463215431747,,,71.1486375613039,72.4088689612858
30.7604653872745,,,109.231067229716,,31.8582118895823,31.4736470232414,84.026034426704,76.2689239455846,49.9123983352105,30.944206789085,,84.1789270938548,78.9451284942764,33.0093685636668,33.3715957721142,,,72.0061087607686,35.2720762430967,29.6973511662806,,78.9372929049464,80.1482593730244,,31.4672930974932,,,87.6693198618507,84.2769449208957,32.4331964562818,,,125.640049586776,,32.1209522311996,,93.4474611600658,72.6059006055167,38.9640891079903,32.4779387197553,,100.799804550514,95.1247414332123,,31.9519900499549,,,80.546666577731,83.666087480834,29.364482976315,,81.4748070205217,77.2529073693131,,30.7440759033537,,,71.1934102809538,73.4407937028944
30.741544639206,,,109.213420766308,,31.8562369108369,31.4735994592671,84.0633771161281,76.3165629760985,48.706216547642,30.9394539998654,,83.9083398738238,79.0602262180892,32.9984285039613,33.3536762470002,,,71.9254532019868,35.3024493862192,29.7064308558187,,78.899739501379,80.1526222938277,,31.4755385231763,,,87.6783679743798,83.9904192042259,32.4203386837102,,,125.665506875129,,32.1250391497349,,93.4044920249441,72.6887460224082,38.843977434674,32.4693404146973,,100.284451003653,95.0250953284398,,31.9600570421256,,,80.5228259719343,83.5252263987108,29.3575023518063,,81.1115537072451,77.2657383234081,,30.7501539729774,,,71.1872973361499,74.4288258859507
30.7133953858318,,,109.222135253568,,31.8565646020539,31.4770010869698,84.1123000573274,76.3544786318986,47.6676846090658,30.9371902621808,,83.6637582088894,79.1358448042586,32.987922918288,33.3460362719565,,,71.8615031783913,35.358230764766,29.7374243418715,,78.8758263209482,80.1730165046931,,31.4767362216791,,,87.6665848917491,83.6728827389804,32.4072150529222,,,125.674543209982,,32.1216155965248,,93.3839186648919,72.7568110310692,38.6906963177703,32.4596883208134,,99.7774263518828,94.8996611828009,,31.9696299944035,,,80.4914080283895,83.3967470727317,29.3476251972262,,80.787836475921,77.2765317933132,,30.7564119765519,,,71.1966236001041,75.3226767461813
30.7278259746244,,,109.208531194951,,31.8593926811566,31.4739672743914,84.1689427987878,76.346584016526,46.6981889419912,30.9384355701577,,83.4485191919501,79.2292111908326,32.9771662366815,33.3367182695932,,,71.8020092821737,35.3497332276213,29.7718399623341,,78.8518993840353,80.2105187065144,,31.4808593792115,,,87.6613030614183,83.3222597660479,32.3930875150019,,,125.694312464376,,32.1208404724192,,93.3576018138214,72.8511593538171,38.5001468324134,32.453306417968,,99.2744287819615,94.8114827890978,,31.977718694111,,,80.4669462513881,83.2878164947103,29.3379173237848,,80.5052249247767,77.3091071090565,,30.7683996924381,,,71.1829617256065,76.1635913754513
30.7343868158143,,,109.300721284055,,31.8591999688112,31.4700093470715,84.236315753079,76.3198705108643,45.705754195816,30.9306674849873,,83.2972988355363,79.3018524986272,32.9648675035695,33.3331183958148,,,71.7609118125301,35.2404728249898,29.7855190183171,,78.8448949994632,80.2408709271943,,31.4801772694151,,,87.6577470640201,82.9455199087638,32.3823014396587,,,125.69478801764,,32.1208446178767,,93.3258175032891,72.9534886849267,38.2529125942082,32.4478554924313,,98.7916145411941,94.7171410828252,,31.9816693520539,,,80.4560852793663,83.151295214883,29.3378380944494,,80.2602635855029,77.3256156155657,,30.7801282287343,,,71.216927507753,76.8054584864564
30.747467338725,,,109.31945925633,,31.8596826236935,31.4684033506137,84.3204773956715,76.263878079424,44.6922083814494,30.9336654888015,,83.2123577015155,79.2746892458727,32.9810119930855,33.3303964016825,,,71.7277929491829,35.0159570174734,29.801231560413,,78.8508536280647,80.2749346484652,,31.4930663414858,,,87.6704915741408,82.5742931923871,32.3713566234617,,,125.710639029035,,32.1263583144402,,93.2766772361863,73.042161226857,37.9775539763221,32.4408493079804,,98.3454426914123,94.6123347208634,,31.9818271535246,,,80.4251996493308,83.0532072329718,29.340810626332,,80.0621268110947,77.3389688927299,,30.7950724328877,,,71.2287287541096,77.2538021675481
30.7389241867442,,,109.39546845211,,31.8658456144516,31.4675409481846,84.4120686541113,76.1431230849916,43.6512830224059,30.9293887908158,,83.1834471231583,79.2943727761786,32.9820820803807,33.3281775461211,,,71.6965181714201,34.6839693621406,29.8376010628325,,78.8494292534582,80.3103749893604,,31.4846526620359,,,87.7205482580547,82.2293990807269,32.3619030816182,,,125.734202305144,,32.1256196500965,,93.2317540216983,73.1520846442008,37.6922495410596,32.4320332509832,,97.9357652082792,94.5329745997753,,31.9787789291512,,,80.3800405137799,82.9730592109118,29.3460476592097,,79.9096131057758,77.3682968414351,,30.8111552261773,,,71.237557291821,77.4494498683417
30.7537091596388,,,109.46549128588,,31.8648126042573,31.4626859269121,84.5229268028059,75.9626638427624,42.6526174683744,30.927822553282,,83.2010539641056,79.3330390836305,32.9622057286723,33.3382865240412,,,71.6666618453764,34.2589183401009,29.8870386635752,,78.834487344458,80.3135328021643,,31.4800533992597,,,87.7277937467714,81.8414737694665,32.3503987774278,,,125.720461007632,,32.1234122756186,,93.1845372197137,73.2216410848579,37.4008145788404,32.4269604287828,,97.5593656766604,94.4795144084738,,31.977137247025,,,80.3588883596497,82.939688565877,29.3637696855325,,79.8016120323257,77.3654954191581,,30.82106689637,,,71.2308166849952,77.4904509598915
30.761028259009,,,109.508131729557,,31.8517566422644,31.4543955810989,84.6393558023086,75.7265683330928,41.714751743262,30.9334099529868,,83.2593043747472,79.3008567174006,32.940911727628,33.3461805717404,,,71.6304124648591,33.7944554700936,29.941573283005,,78.805712638318,80.3191373957705,,31.4761674171369,,,87.7366724476277,81.5333328924083,32.3393861672525,,,125.691937733809,,32.1188026179218,,93.1327984230876,73.3040109993347,37.0965825397681,32.4210612567848,,97.2225971532027,94.425844624806,,31.9753843573657,,,80.3392431136947,82.9137537300164,29.3840997542729,,,77.3812558238509,,30.8250730010307,,,71.2500778351121,77.2765566339737
